testcase,controllerType,heuristic,expandedStates,usedStates,expandedTransitions,usedTransitions,synthesisTimeMs,findGoals,findErrors,propGoals,propErrors,memUsed,compositionTimeMs,isControllable,comments,totalTimeMs,method,totalStates,totalTransitions,states_used/total,states_expanded/total,transitions_used/total,transitions_expanded/total,findGoalsRatio,findErrorsRatio,propagateGoalsRatio,propagateErrorsRatio,n,k,memUsedMB
TL-4-15,compos,RA,13.0,13.0,14.0,14.0,56.0,2.0,0.0,1.0,0.0,21.44MB,38.0,True,,94.0,RA,,,,,,,,,,,4,15,21.44
TL-4-15,compos,MA,37.0,13.0,42.0,14.0,62.0,2.0,0.0,1.0,0.0,25.92MB,36.0,True,,98.0,MA,,,,,,,,,,,4,15,25.92
TL-4-2,compos,BFS,290.0,11.0,363.0,11.0,58.0,1.0,0.0,1.0,196.0,22.96MB,27.0,True,,85.0,BFS,26242.0,172757.0,0.0,0.01,0.0,0.0,0.0006,0.0,0.0006,0.1135,4,2,22.96
TL-4-2,compos,MA,47.0,13.0,64.0,14.0,58.0,2.0,0.0,1.0,4.0,21.44MB,27.0,True,,85.0,MA,26242.0,172757.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0023,4,2,21.44
TL-4-2,compos,RA,13.0,13.0,14.0,14.0,41.0,2.0,0.0,1.0,0.0,16.96MB,27.0,True,,68.0,RA,26242.0,172757.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,4,2,16.96
TL-4-2,mono,,26242.0,4236.0,172757.0,14171.0,487.0,0.0,0.0,0.0,0.0,251.65MB,216.0,True,,703.0,Monolithic,26242.0,172757.0,0.16,1.0,0.08,1.0,0.0,0.0,0.0,0.0,4,2,251.65
TL-4-3,compos,RA,13.0,13.0,14.0,14.0,47.0,2.0,0.0,1.0,0.0,17.44MB,29.0,True,,76.0,RA,262141.0,1900522.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,4,3,17.44
TL-4-3,compos,MA,45.0,13.0,58.0,14.0,62.0,2.0,0.0,1.0,3.0,22.48MB,29.0,True,,91.0,MA,262141.0,1900522.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0002,4,3,22.48
TL-4-3,compos,BFS,847.0,11.0,1154.0,11.0,152.0,1.0,0.0,1.0,546.0,40.71MB,28.0,True,,180.0,BFS,262141.0,1900522.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0287,4,3,40.71
TL-4-3,mono,,262141.0,35036.0,1900522.0,136888.0,5158.0,0.0,0.0,0.0,0.0,2.34GB,816.0,True,,5974.0,Monolithic,262141.0,1900522.0,0.13,1.0,0.07,1.0,0.0,0.0,0.0,0.0,4,3,2396.16
TL-4-4,compos,RA,13.0,13.0,14.0,14.0,59.0,2.0,0.0,1.0,0.0,16.96MB,29.0,True,,88.0,RA,,,,,,,,,,,4,4,16.96
TL-4-4,compos,MA,51.0,13.0,70.0,14.0,89.0,2.0,0.0,1.0,4.0,23.44MB,40.0,True,,129.0,MA,,,,,,,,,,,4,4,23.44
TL-4-4,compos,BFS,1061.0,11.0,1467.0,11.0,209.0,1.0,0.0,1.0,687.0,65.72MB,29.0,True,,238.0,BFS,,,,,,,,,,,4,4,65.72
TL-4-4,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,4,4,
TL-4-5,compos,RA,13.0,13.0,14.0,14.0,40.0,2.0,0.0,1.0,0.0,17.92MB,29.0,True,,69.0,RA,,,,,,,,,,,4,5,17.92
TL-4-5,compos,MA,37.0,13.0,42.0,14.0,54.0,2.0,0.0,1.0,0.0,21.92MB,40.0,True,,94.0,MA,,,,,,,,,,,4,5,21.92
TL-4-5,compos,BFS,1155.0,11.0,1632.0,11.0,271.0,1.0,0.0,1.0,731.0,83.72MB,30.0,True,,301.0,BFS,,,,,,,,,,,4,5,83.72
TL-4-6,compos,MA,37.0,13.0,42.0,14.0,54.0,2.0,0.0,1.0,0.0,22.48MB,41.0,True,,95.0,MA,,,,,,,,,,,4,6,22.48
TL-4-6,compos,RA,13.0,13.0,14.0,14.0,65.0,2.0,0.0,1.0,0.0,17.44MB,38.0,True,,103.0,RA,,,,,,,,,,,4,6,17.44
TL-4-6,compos,BFS,1316.0,11.0,1873.0,11.0,323.0,1.0,0.0,1.0,830.0,108.71MB,30.0,True,,353.0,BFS,,,,,,,,,,,4,6,108.71
TL-4-7,compos,MA,37.0,13.0,42.0,14.0,57.0,2.0,0.0,1.0,0.0,22.48MB,30.0,True,,87.0,MA,,,,,,,,,,,4,7,22.48
TL-4-7,compos,BFS,1482.0,11.0,2123.0,11.0,406.0,1.0,0.0,1.0,935.0,136.73MB,40.0,True,,446.0,BFS,,,,,,,,,,,4,7,136.73
TL-4-7,compos,RA,13.0,13.0,14.0,14.0,45.0,2.0,0.0,1.0,0.0,18.00MB,31.0,True,,76.0,RA,,,,,,,,,,,4,7,18.0
TL-4-8,compos,RA,13.0,13.0,14.0,14.0,53.0,2.0,0.0,1.0,0.0,18.48MB,32.0,True,,85.0,RA,,,,,,,,,,,4,8,18.48
TL-4-8,compos,BFS,1648.0,11.0,2373.0,11.0,459.0,1.0,0.0,1.0,1040.0,23.55MB,32.0,True,,491.0,BFS,,,,,,,,,,,4,8,23.55
TL-4-8,compos,MA,37.0,13.0,42.0,14.0,78.0,2.0,0.0,1.0,0.0,22.96MB,40.0,True,,118.0,MA,,,,,,,,,,,4,8,22.96
TL-4-9,compos,BFS,1814.0,11.0,2623.0,11.0,489.0,1.0,0.0,1.0,1145.0,55.65MB,45.0,True,,534.0,BFS,,,,,,,,,,,4,9,55.65
TL-4-9,compos,RA,13.0,13.0,14.0,14.0,46.0,2.0,0.0,1.0,0.0,18.96MB,33.0,True,,79.0,RA,,,,,,,,,,,4,9,18.96
TL-4-9,compos,MA,37.0,13.0,42.0,14.0,58.0,2.0,0.0,1.0,0.0,23.44MB,33.0,True,,91.0,MA,,,,,,,,,,,4,9,23.44
TL-5-1,compos,BFS,283.0,13.0,333.0,13.0,59.0,1.0,0.0,1.0,211.0,22.48MB,27.0,True,,86.0,BFS,4095.0,25588.0,0.0,0.07,0.0,0.01,0.0039,0.0,0.0039,0.8246,5,1,22.48
TL-5-1,compos,RA,37.0,15.0,42.0,16.0,90.0,2.0,0.0,1.0,10.0,18.96MB,36.0,True,,126.0,RA,4095.0,25588.0,0.0,0.01,0.0,0.0,0.0078,0.0,0.0039,0.0391,5,1,18.96
TL-5-1,compos,MA,51.0,15.0,66.0,16.0,61.0,2.0,0.0,1.0,10.0,21.92MB,35.0,True,,96.0,MA,4095.0,25588.0,0.0,0.01,0.0,0.0,0.0078,0.0,0.0039,0.0391,5,1,21.92
TL-5-1,mono,,4095.0,696.0,25588.0,1844.0,110.0,0.0,0.0,0.0,0.0,58.97MB,91.0,True,,201.0,Monolithic,4095.0,25588.0,0.17,1.0,0.07,1.0,0.0,0.0,0.0,0.0,5,1,58.97
TL-5-10,compos,RA,15.0,15.0,16.0,16.0,63.0,2.0,0.0,1.0,0.0,20.48MB,35.0,True,,98.0,RA,,,,,,,,,,,5,10,20.48
TL-5-10,compos,MA,51.0,15.0,61.0,16.0,79.0,2.0,0.0,1.0,0.0,14.96MB,35.0,True,,114.0,MA,,,,,,,,,,,5,10,14.96
TL-5-10,compos,BFS,5185.0,13.0,7520.0,13.0,2104.0,1.0,0.0,1.0,3643.0,97.28MB,35.0,True,,2139.0,BFS,,,,,,,,,,,5,10,97.28
TL-5-11,compos,BFS,5629.0,13.0,8185.0,13.0,2456.0,1.0,0.0,1.0,3955.0,119.86MB,35.0,True,,2491.0,BFS,,,,,,,,,,,5,11,119.86
TL-5-11,compos,MA,51.0,15.0,61.0,16.0,82.0,2.0,0.0,1.0,0.0,14.96MB,35.0,True,,117.0,MA,,,,,,,,,,,5,11,14.96
TL-5-11,compos,RA,15.0,15.0,16.0,16.0,64.0,2.0,0.0,1.0,0.0,20.96MB,36.0,True,,100.0,RA,,,,,,,,,,,5,11,20.96
TL-5-12,compos,RA,15.0,15.0,16.0,16.0,66.0,2.0,0.0,1.0,0.0,21.44MB,39.0,True,,105.0,RA,,,,,,,,,,,5,12,21.44
TL-5-12,compos,BFS,6073.0,13.0,8850.0,13.0,2878.0,1.0,0.0,1.0,4267.0,183.02MB,46.0,True,,2924.0,BFS,,,,,,,,,,,5,12,183.02
TL-5-12,compos,MA,51.0,15.0,61.0,16.0,85.0,2.0,0.0,1.0,0.0,14.96MB,37.0,True,,122.0,MA,,,,,,,,,,,5,12,14.96
TL-5-13,compos,RA,15.0,15.0,16.0,16.0,68.0,2.0,0.0,1.0,0.0,21.92MB,37.0,True,,105.0,RA,,,,,,,,,,,5,13,21.92
TL-5-13,compos,MA,51.0,15.0,61.0,16.0,83.0,2.0,0.0,1.0,0.0,15.44MB,46.0,True,,129.0,MA,,,,,,,,,,,5,13,15.44
TL-5-13,compos,BFS,6517.0,13.0,9515.0,13.0,3164.0,1.0,0.0,1.0,4579.0,143.18MB,45.0,True,,3209.0,BFS,,,,,,,,,,,5,13,143.18
TL-5-14,compos,BFS,6961.0,13.0,10180.0,13.0,3585.0,1.0,0.0,1.0,4891.0,270.99MB,39.0,True,,3624.0,BFS,,,,,,,,,,,5,14,270.99
TL-5-14,compos,RA,15.0,15.0,16.0,16.0,68.0,2.0,0.0,1.0,0.0,22.48MB,41.0,True,,109.0,RA,,,,,,,,,,,5,14,22.48
TL-5-14,compos,MA,51.0,15.0,61.0,16.0,87.0,2.0,0.0,1.0,0.0,15.44MB,39.0,True,,126.0,MA,,,,,,,,,,,5,14,15.44
TL-5-15,compos,MA,51.0,15.0,61.0,16.0,85.0,2.0,0.0,1.0,0.0,15.45MB,49.0,True,,134.0,MA,,,,,,,,,,,5,15,15.45
TL-5-15,compos,BFS,7405.0,13.0,10845.0,13.0,3976.0,1.0,0.0,1.0,5203.0,231.15MB,40.0,True,,4016.0,BFS,,,,,,,,,,,5,15,231.15
TL-5-15,compos,RA,15.0,15.0,16.0,16.0,72.0,2.0,0.0,1.0,0.0,22.96MB,39.0,True,,111.0,RA,,,,,,,,,,,5,15,22.96
TL-5-2,compos,RA,15.0,15.0,16.0,16.0,55.0,2.0,0.0,1.0,0.0,17.92MB,29.0,True,,84.0,RA,236194.0,1869866.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,5,2,17.92
TL-5-2,compos,BFS,687.0,13.0,875.0,13.0,112.0,1.0,0.0,1.0,503.0,22.79MB,36.0,True,,148.0,BFS,236194.0,1869866.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0269,5,2,22.79
TL-5-2,compos,MA,77.0,15.0,116.0,16.0,88.0,2.0,0.0,1.0,10.0,14.00MB,28.0,True,,116.0,MA,236194.0,1869866.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0005,5,2,14.0
TL-5-2,mono,,236194.0,26322.0,1869866.0,102743.0,4599.0,0.0,0.0,0.0,0.0,2.39GB,880.0,True,,5479.0,Monolithic,236194.0,1869866.0,0.11,1.0,0.05,1.0,0.0,0.0,0.0,0.0,5,2,2447.36
TL-5-3,compos,MA,81.0,15.0,120.0,16.0,94.0,2.0,0.0,1.0,6.0,14.00MB,29.0,True,,123.0,MA,,,,,,,,,,,5,3,14.0
TL-5-3,compos,BFS,2091.0,13.0,2871.0,13.0,511.0,1.0,0.0,1.0,1511.0,49.94MB,30.0,True,,541.0,BFS,,,,,,,,,,,5,3,49.94
TL-5-3,compos,RA,15.0,15.0,16.0,16.0,53.0,2.0,0.0,1.0,0.0,17.92MB,29.0,True,,82.0,RA,,,,,,,,,,,5,3,17.92
TL-5-3,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,5,3,
TL-5-4,compos,BFS,2544.0,13.0,3547.0,13.0,672.0,1.0,0.0,1.0,1809.0,145.96MB,29.0,True,,701.0,BFS,,,,,,,,,,,5,4,145.96
TL-5-4,compos,RA,15.0,15.0,16.0,16.0,55.0,2.0,0.0,1.0,0.0,18.48MB,30.0,True,,85.0,RA,,,,,,,,,,,5,4,18.48
TL-5-4,compos,MA,76.0,15.0,101.0,16.0,96.0,2.0,0.0,1.0,4.0,14.00MB,29.0,True,,125.0,MA,,,,,,,,,,,5,4,14.0
TL-5-5,compos,BFS,3115.0,13.0,4371.0,13.0,942.0,1.0,0.0,1.0,2212.0,134.68MB,30.0,True,,972.0,BFS,,,,,,,,,,,5,5,134.68
TL-5-5,compos,RA,15.0,15.0,16.0,16.0,77.0,2.0,0.0,1.0,0.0,18.00MB,40.0,True,,117.0,RA,,,,,,,,,,,5,5,18.0
TL-5-5,compos,MA,76.0,15.0,109.0,16.0,97.0,2.0,0.0,1.0,5.0,14.00MB,31.0,True,,128.0,MA,,,,,,,,,,,5,5,14.0
TL-5-6,compos,MA,51.0,15.0,61.0,16.0,77.0,2.0,0.0,1.0,0.0,26.96MB,32.0,True,,109.0,MA,,,,,,,,,,,5,6,26.96
TL-5-6,compos,RA,15.0,15.0,16.0,16.0,66.0,2.0,0.0,1.0,0.0,18.96MB,32.0,True,,98.0,RA,,,,,,,,,,,5,6,18.96
TL-5-6,compos,BFS,3416.0,13.0,4871.0,13.0,1062.0,1.0,0.0,1.0,2403.0,107.29MB,39.0,True,,1101.0,BFS,,,,,,,,,,,5,6,107.29
TL-5-7,compos,BFS,3853.0,13.0,5525.0,13.0,1293.0,1.0,0.0,1.0,2707.0,102.59MB,47.0,True,,1340.0,BFS,,,,,,,,,,,5,7,102.59
TL-5-7,compos,RA,15.0,15.0,16.0,16.0,56.0,2.0,0.0,1.0,0.0,18.96MB,33.0,True,,89.0,RA,,,,,,,,,,,5,7,18.96
TL-5-7,compos,MA,51.0,15.0,61.0,16.0,72.0,2.0,0.0,1.0,0.0,27.44MB,32.0,True,,104.0,MA,,,,,,,,,,,5,7,27.44
TL-5-8,compos,RA,15.0,15.0,16.0,16.0,61.0,2.0,0.0,1.0,0.0,19.44MB,34.0,True,,95.0,RA,,,,,,,,,,,5,8,19.44
TL-5-8,compos,BFS,4297.0,13.0,6190.0,13.0,1539.0,1.0,0.0,1.0,3019.0,92.44MB,33.0,True,,1572.0,BFS,,,,,,,,,,,5,8,92.44
TL-5-8,compos,MA,51.0,15.0,61.0,16.0,76.0,2.0,0.0,1.0,0.0,27.92MB,33.0,True,,109.0,MA,,,,,,,,,,,5,8,27.92
TL-5-9,compos,RA,15.0,15.0,16.0,16.0,61.0,2.0,0.0,1.0,0.0,19.92MB,35.0,True,,96.0,RA,,,,,,,,,,,5,9,19.92
TL-5-9,compos,MA,51.0,15.0,61.0,16.0,79.0,2.0,0.0,1.0,0.0,14.97MB,33.0,True,,112.0,MA,,,,,,,,,,,5,9,14.97
TL-5-9,compos,BFS,4741.0,13.0,6855.0,13.0,1798.0,1.0,0.0,1.0,3331.0,87.30MB,35.0,True,,1833.0,BFS,,,,,,,,,,,5,9,87.3
TL-6-1,compos,MA,64.0,17.0,86.0,18.0,75.0,2.0,0.0,1.0,12.0,24.96MB,27.0,True,,102.0,MA,16383.0,118770.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0008,0.0101,6,1,24.96
TL-6-1,compos,BFS,825.0,17.0,1025.0,18.0,140.0,2.0,0.0,1.0,668.0,30.76MB,27.0,True,,167.0,BFS,16383.0,118770.0,0.0,0.05,0.0,0.01,0.0017,0.0,0.0008,0.5624,6,1,30.76
TL-6-1,compos,RA,89.0,17.0,111.0,18.0,111.0,2.0,0.0,1.0,33.0,24.48MB,37.0,True,,148.0,RA,16383.0,118770.0,0.0,0.01,0.0,0.0,0.0017,0.0,0.0008,0.0278,6,1,24.48
TL-6-1,mono,,16383.0,2204.0,118770.0,6729.0,325.0,0.0,0.0,0.0,0.0,201.56MB,145.0,True,,470.0,Monolithic,16383.0,118770.0,0.13,1.0,0.06,1.0,0.0,0.0,0.0,0.0,6,1,201.56
TL-6-10,compos,BFS,27814.0,17.0,41621.0,18.0,45456.0,47.0,0.0,1.0,20961.0,490.89MB,50.0,True,,45506.0,BFS,,,,,,,,,,,6,10,490.89
TL-6-10,compos,RA,17.0,17.0,18.0,18.0,72.0,2.0,0.0,1.0,0.0,21.92MB,37.0,True,,109.0,RA,,,,,,,,,,,6,10,21.92
TL-6-10,compos,MA,97.0,17.0,115.0,18.0,114.0,2.0,0.0,1.0,0.0,24.39MB,49.0,True,,163.0,MA,,,,,,,,,,,6,10,24.39
TL-6-11,compos,BFS,30289.0,17.0,45403.0,18.0,53951.0,48.0,0.0,1.0,22819.0,505.21MB,38.0,True,,53989.0,BFS,,,,,,,,,,,6,11,505.21
TL-6-11,compos,MA,97.0,17.0,115.0,18.0,118.0,2.0,0.0,1.0,0.0,24.38MB,37.0,True,,155.0,MA,,,,,,,,,,,6,11,24.38
TL-6-11,compos,RA,17.0,17.0,18.0,18.0,76.0,2.0,0.0,1.0,0.0,22.48MB,45.0,True,,121.0,RA,,,,,,,,,,,6,11,22.48
TL-6-12,compos,BFS,32764.0,17.0,49185.0,18.0,62561.0,50.0,0.0,1.0,24677.0,516.09MB,46.0,True,,62607.0,BFS,,,,,,,,,,,6,12,516.09
TL-6-12,compos,RA,17.0,17.0,18.0,18.0,78.0,2.0,0.0,1.0,0.0,22.96MB,38.0,True,,116.0,RA,,,,,,,,,,,6,12,22.96
TL-6-12,compos,MA,97.0,17.0,115.0,18.0,121.0,2.0,0.0,1.0,0.0,26.44MB,40.0,True,,161.0,MA,,,,,,,,,,,6,12,26.44
TL-6-13,compos,RA,17.0,17.0,18.0,18.0,90.0,2.0,0.0,1.0,0.0,23.92MB,51.0,True,,141.0,RA,,,,,,,,,,,6,13,23.92
TL-6-13,compos,BFS,35233.0,17.0,52938.0,18.0,71940.0,48.0,0.0,1.0,26512.0,503.06MB,40.0,True,,71980.0,BFS,,,,,,,,,,,6,13,503.06
TL-6-13,compos,MA,97.0,17.0,115.0,18.0,122.0,2.0,0.0,1.0,0.0,28.39MB,42.0,True,,164.0,MA,,,,,,,,,,,6,13,28.39
TL-6-14,compos,MA,97.0,17.0,115.0,18.0,120.0,2.0,0.0,1.0,0.0,28.46MB,42.0,True,,162.0,MA,,,,,,,,,,,6,14,28.46
TL-6-14,compos,RA,17.0,17.0,18.0,18.0,84.0,2.0,0.0,1.0,0.0,24.48MB,39.0,True,,123.0,RA,,,,,,,,,,,6,14,24.48
TL-6-14,compos,BFS,37714.0,17.0,56735.0,18.0,80532.0,52.0,0.0,1.0,28381.0,534.59MB,51.0,True,,80583.0,BFS,,,,,,,,,,,6,14,534.59
TL-6-15,compos,RA,17.0,17.0,18.0,18.0,86.0,2.0,0.0,1.0,0.0,24.96MB,58.0,True,,144.0,RA,,,,,,,,,,,6,15,24.96
TL-6-15,compos,MA,97.0,17.0,115.0,18.0,127.0,2.0,0.0,1.0,0.0,29.52MB,50.0,True,,177.0,MA,,,,,,,,,,,6,15,29.52
TL-6-15,compos,BFS,40189.0,17.0,60531.0,18.0,92906.0,56.0,0.0,1.0,30251.0,533.45MB,43.0,True,,92949.0,BFS,,,,,,,,,,,6,15,533.45
TL-6-2,compos,MA,120.0,17.0,192.0,18.0,114.0,2.0,0.0,1.0,19.0,16.18MB,42.0,True,,156.0,MA,,,,,,,,,,,6,2,16.18
TL-6-2,compos,RA,17.0,17.0,18.0,18.0,60.0,2.0,0.0,1.0,0.0,18.96MB,29.0,True,,89.0,RA,,,,,,,,,,,6,2,18.96
TL-6-2,compos,BFS,2485.0,17.0,3289.0,18.0,578.0,6.0,0.0,1.0,1955.0,74.29MB,29.0,True,,607.0,BFS,,,,,,,,,,,6,2,74.29
TL-6-2,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,6,2,
TL-6-3,compos,BFS,7727.0,17.0,10983.0,18.0,3337.0,8.0,0.0,1.0,5944.0,150.03MB,30.0,True,,3367.0,BFS,,,,,,,,,,,6,3,150.03
TL-6-3,compos,RA,17.0,17.0,18.0,18.0,66.0,2.0,0.0,1.0,0.0,18.96MB,33.0,True,,99.0,RA,,,,,,,,,,,6,3,18.96
TL-6-3,compos,MA,102.0,17.0,150.0,18.0,114.0,2.0,0.0,1.0,6.0,16.19MB,31.0,True,,145.0,MA,,,,,,,,,,,6,3,16.19
TL-6-4,compos,RA,17.0,17.0,18.0,18.0,65.0,2.0,0.0,1.0,0.0,19.44MB,30.0,True,,95.0,RA,,,,,,,,,,,6,4,19.44
TL-6-4,compos,BFS,14663.0,17.0,21698.0,18.0,12358.0,31.0,0.0,1.0,11200.0,415.41MB,44.0,True,,12402.0,BFS,,,,,,,,,,,6,4,415.41
TL-6-4,compos,MA,92.0,17.0,124.0,18.0,118.0,2.0,0.0,1.0,4.0,14.26MB,42.0,True,,160.0,MA,,,,,,,,,,,6,4,14.26
TL-6-5,compos,BFS,18044.0,17.0,26888.0,18.0,19134.0,33.0,0.0,1.0,13669.0,437.32MB,32.0,True,,19166.0,BFS,,,,,,,,,,,6,5,437.32
TL-6-5,compos,RA,17.0,17.0,18.0,18.0,65.0,2.0,0.0,1.0,0.0,19.92MB,33.0,True,,98.0,RA,,,,,,,,,,,6,5,19.92
TL-6-5,compos,MA,124.0,17.0,166.0,18.0,129.0,2.0,0.0,1.0,5.0,24.27MB,33.0,True,,162.0,MA,,,,,,,,,,,6,5,24.27
TL-6-6,compos,MA,139.0,17.0,192.0,18.0,130.0,2.0,0.0,1.0,6.0,28.26MB,33.0,True,,163.0,MA,,,,,,,,,,,6,6,28.26
TL-6-6,compos,BFS,21031.0,17.0,31549.0,18.0,26943.0,35.0,0.0,1.0,15820.0,465.22MB,35.0,True,,26978.0,BFS,,,,,,,,,,,6,6,465.22
TL-6-6,compos,RA,17.0,17.0,18.0,18.0,84.0,2.0,0.0,1.0,0.0,19.92MB,44.0,True,,128.0,RA,,,,,,,,,,,6,6,19.92
TL-6-7,compos,MA,97.0,17.0,115.0,18.0,112.0,2.0,0.0,1.0,0.0,20.23MB,34.0,True,,146.0,MA,,,,,,,,,,,6,7,20.23
TL-6-7,compos,BFS,24274.0,17.0,36481.0,18.0,35777.0,37.0,0.0,1.0,18225.0,442.20MB,34.0,True,,35811.0,BFS,,,,,,,,,,,6,7,442.2
TL-6-7,compos,RA,17.0,17.0,18.0,18.0,81.0,2.0,0.0,1.0,0.0,20.48MB,42.0,True,,123.0,RA,,,,,,,,,,,6,7,20.48
TL-6-8,compos,RA,17.0,17.0,18.0,18.0,74.0,2.0,0.0,1.0,0.0,20.96MB,36.0,True,,110.0,RA,,,,,,,,,,,6,8,20.96
TL-6-8,compos,MA,97.0,17.0,115.0,18.0,124.0,2.0,0.0,1.0,0.0,20.25MB,36.0,True,,160.0,MA,,,,,,,,,,,6,8,20.25
TL-6-8,compos,BFS,22862.0,17.0,34055.0,18.0,30079.0,41.0,0.0,1.0,17252.0,459.15MB,35.0,True,,30114.0,BFS,,,,,,,,,,,6,8,459.15
TL-6-9,compos,MA,97.0,17.0,115.0,18.0,113.0,2.0,0.0,1.0,0.0,22.37MB,37.0,True,,150.0,MA,,,,,,,,,,,6,9,22.37
TL-6-9,compos,RA,17.0,17.0,18.0,18.0,75.0,2.0,0.0,1.0,0.0,21.44MB,37.0,True,,112.0,RA,,,,,,,,,,,6,9,21.44
TL-6-9,compos,BFS,25344.0,17.0,37840.0,18.0,38101.0,43.0,0.0,1.0,19102.0,463.18MB,37.0,True,,38138.0,BFS,,,,,,,,,,,6,9,463.18
TL-7-1,compos,BFS,983.0,17.0,1167.0,17.0,165.0,1.0,0.0,1.0,810.0,38.79MB,28.0,True,,193.0,BFS,65535.0,540656.0,0.0,0.01,0.0,0.0,0.0002,0.0,0.0002,0.1498,7,1,38.79
TL-7-1,compos,RA,91.0,19.0,113.0,20.0,139.0,2.0,0.0,1.0,33.0,27.92MB,27.0,True,,166.0,RA,65535.0,540656.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0002,0.0061,7,1,27.92
TL-7-1,compos,MA,111.0,19.0,164.0,20.0,117.0,2.0,0.0,1.0,27.0,14.13MB,28.0,True,,145.0,MA,65535.0,540656.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0002,0.005,7,1,14.13
TL-7-1,mono,,65535.0,6840.0,540656.0,23571.0,1126.0,0.0,0.0,0.0,0.0,858.30MB,336.0,True,,1462.0,Monolithic,65535.0,540656.0,0.1,1.0,0.04,1.0,0.0,0.0,0.0,0.0,7,1,858.3
TL-7-10,compos,MA,126.0,19.0,159.0,20.0,153.0,2.0,0.0,1.0,0.0,38.51MB,39.0,True,,192.0,MA,,,,,,,,,,,7,10,38.51
TL-7-10,compos,BFS,26593.0,17.0,37682.0,17.0,34783.0,1.0,0.0,1.0,20905.0,433.65MB,39.0,True,,34822.0,BFS,,,,,,,,,,,7,10,433.65
TL-7-10,compos,RA,19.0,19.0,20.0,20.0,91.0,2.0,0.0,1.0,0.0,23.92MB,38.0,True,,129.0,RA,,,,,,,,,,,7,10,23.92
TL-7-11,compos,RA,19.0,19.0,20.0,20.0,95.0,2.0,0.0,1.0,0.0,24.48MB,40.0,True,,135.0,RA,,,,,,,,,,,7,11,24.48
TL-7-11,compos,MA,126.0,19.0,159.0,20.0,157.0,2.0,0.0,1.0,0.0,39.42MB,39.0,True,,196.0,MA,,,,,,,,,,,7,11,39.42
TL-7-11,compos,BFS,28931.0,17.0,41076.0,17.0,41130.0,1.0,0.0,1.0,22741.0,450.29MB,52.0,True,,41182.0,BFS,,,,,,,,,,,7,11,450.29
TL-7-12,compos,RA,19.0,19.0,20.0,20.0,96.0,2.0,0.0,1.0,0.0,24.96MB,40.0,True,,136.0,RA,,,,,,,,,,,7,12,24.96
TL-7-12,compos,BFS,31269.0,17.0,44470.0,17.0,48230.0,1.0,0.0,1.0,24577.0,505.70MB,40.0,True,,48270.0,BFS,,,,,,,,,,,7,12,505.7
TL-7-12,compos,MA,126.0,19.0,159.0,20.0,156.0,2.0,0.0,1.0,0.0,41.52MB,42.0,True,,198.0,MA,,,,,,,,,,,7,12,41.52
TL-7-13,compos,RA,19.0,19.0,20.0,20.0,94.0,2.0,0.0,1.0,0.0,25.93MB,54.0,True,,148.0,RA,,,,,,,,,,,7,13,25.93
TL-7-13,compos,BFS,33607.0,17.0,47864.0,17.0,55580.0,1.0,0.0,1.0,26413.0,472.20MB,42.0,True,,55622.0,BFS,,,,,,,,,,,7,13,472.2
TL-7-13,compos,MA,126.0,19.0,159.0,20.0,157.0,2.0,0.0,1.0,0.0,42.46MB,43.0,True,,200.0,MA,,,,,,,,,,,7,13,42.46
TL-7-14,compos,RA,19.0,19.0,20.0,20.0,111.0,2.0,0.0,1.0,0.0,26.48MB,59.0,True,,170.0,RA,,,,,,,,,,,7,14,26.48
TL-7-14,compos,BFS,35945.0,17.0,51258.0,17.0,64616.0,1.0,0.0,1.0,28249.0,509.44MB,42.0,True,,64658.0,BFS,,,,,,,,,,,7,14,509.44
TL-7-14,compos,MA,126.0,19.0,159.0,20.0,163.0,2.0,0.0,1.0,0.0,45.58MB,41.0,True,,204.0,MA,,,,,,,,,,,7,14,45.58
TL-7-15,compos,MA,126.0,19.0,159.0,20.0,163.0,2.0,0.0,1.0,0.0,46.59MB,52.0,True,,215.0,MA,,,,,,,,,,,7,15,46.59
TL-7-15,compos,BFS,38283.0,17.0,54652.0,17.0,73901.0,1.0,0.0,1.0,30085.0,522.43MB,43.0,True,,73944.0,BFS,,,,,,,,,,,7,15,522.43
TL-7-15,compos,RA,19.0,19.0,20.0,20.0,102.0,2.0,0.0,1.0,0.0,27.44MB,44.0,True,,146.0,RA,,,,,,,,,,,7,15,27.44
