,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
64,39,25,62,39,151,15,0,1,9,16.66,12.0,new,base_features_2h64,AT,2,2,5082.63396859169,3250000,1e-05,20,0.1,11,False,-407.65146,64,0.09680526,5.3696613,-0.054780975,1.8286014,3.1240726,-2.3841858e-07,-3.114725,-1.0390334,-0.3153547,-0.07383132,-1.9483247
65,45,23,71,33,131,4,0,1,4,16.66,17.0,new,base_features_2h65,AT,2,2,5166.775529384613,3300000,1e-05,20,0.1,11,False,-368.347,65,1.030717,2.226065,0.45735425,1.7879606,1.7575068,-5.9604645e-08,-1.8586127,0.26620102,-0.42769122,-0.49121392,-0.6482967
66,47,25,69,39,153,5,0,3,4,16.66,23.0,new,base_features_2h66,AT,2,2,5253.435725688934,3350000,1e-05,20,0.1,11,False,-405.43076,66,0.45327902,2.2116184,-0.2889349,0.6593924,2.7946672,-3.5762787e-07,-3.4713972,-1.6704658,-0.662532,-1.5420282,-1.6592472
67,42,22,63,36,135,10,0,1,5,16.66,11.0,new,base_features_2h67,AT,2,2,5340.170429468155,3400000,1e-05,20,0.1,11,False,-435.57706,67,0.06957558,1.0790422,-0.77192736,1.8486154,2.665104,-2.3841858e-07,-4.241548,-2.349685,-0.16405207,-1.2745371,-2.2826827
68,41,25,62,39,164,6,0,1,5,16.67,15.0,new,base_features_2h68,AT,2,2,5427.3503677845,3450000,1e-05,20,0.1,11,False,-389.40173,68,0.8747364,2.3110967,-0.377011,0.31274152,1.5482628,-3.2782555e-07,-2.7473557,-0.414644,-0.48994857,-1.8969237,-1.1538392
69,47,27,76,45,150,5,0,1,4,16.66,17.0,new,base_features_2h69,AT,2,2,5515.61326789856,3500000,1e-05,20,0.1,11,False,-415.104,69,0.11135538,1.1377704,-1.4071909,2.1558073,2.4449723,-2.682209e-07,-2.9635513,-1.8333089,-0.5193065,-2.1340356,-1.4848977
70,42,23,61,33,152,9,0,1,4,16.66,14.0,new,base_features_2h70,AT,2,2,5605.537789821625,3550000,1e-05,20,0.1,11,False,-412.1368,70,0.26468915,1.2825296,-0.63416666,0.36179817,2.698695,-3.5762787e-07,-4.227838,-2.9282012,-0.46392477,-2.0272102,-2.792275
71,44,27,72,45,129,16,0,3,4,17.14,11.0,new,base_features_2h71,AT,2,2,5687.182189702988,3600000,1e-05,20,0.1,11,False,-377.09515,71,0.9298786,3.0326052,0.03417498,1.3994397,2.5213294,-3.5762787e-07,-3.1318018,-1.2779422,-0.59543675,-0.82615817,-1.753267
72,42,23,62,33,148,9,0,1,5,16.66,12.0,new,base_features_2h72,AT,2,2,5770.080407381058,3650000,1e-05,20,0.1,11,False,-418.13043,72,0.3887396,2.7700665,-0.106293485,0.24089783,2.3927596,-3.5762787e-07,-4.288287,-2.4426467,-0.65100837,-1.2357168,-2.9130073
73,42,25,64,39,125,6,0,1,4,16.66,17.0,new,base_features_2h73,AT,2,2,5853.12877702713,3700000,1e-05,20,0.1,11,False,-388.1698,73,-0.31436175,4.1402464,-0.9485582,0.7438059,1.947341,-2.3841858e-07,-2.4193268,-0.28449297,-0.27453762,0.14499974,-1.5595618
