,ra type,1 / ra distance,action controllable,1 / depth,state portion explored,state portion controllable,state marked,child marked,child goal,child error,child none,child deadlock,child portion controllable,child portion explored,q
18029,0.5,0.33333334,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.93447
18030,0.5,0.33333334,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.964973
18031,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-37.66733
18032,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.169575
18033,0.5,0.16666667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.458004
18034,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
18035,0.5,0.33333334,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.93447
18036,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.145916
18037,0.5,0.25,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.270916
18038,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
18039,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.962803
18040,0.5,0.25,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.191414
18041,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
18042,0.5,0.16666667,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.956497
18043,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.163
18044,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.169575
18045,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.841118
18046,0.5,0.33333334,0.0,0.2,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.785526
18047,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.962803
18048,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-39.377975
18049,0.0,0.16666667,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.471455
18050,0.5,0.33333334,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.979862
18051,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.86841
18052,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.739082
18053,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
18054,0.5,0.2,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.6158
18055,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.449875
18056,0.5,0.2,1.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.999317
18057,0.5,0.5,0.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.345104
18058,0.5,0.2,1.0,0.14285715,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.11062
18059,0.5,0.5,0.0,0.14285715,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.549164
18060,0.5,0.33333334,0.0,0.2,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.785526
18061,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.962803
18062,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.739082
18063,0.0,0.2,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.124863
18064,0.5,0.33333334,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.979862
18065,0.0,0.2,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.18348
18066,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.739082
18067,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
18068,0.5,0.5,0.0,0.14285715,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.625366
18069,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.449875
18070,0.5,0.2,1.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.589348
18071,0.5,0.5,0.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.345104
18072,0.5,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.10531
18073,0.5,0.33333334,0.0,0.2,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.785526
18074,0.5,0.5,0.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.345104
18075,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.739082
18076,0.0,0.2,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.124863
18077,0.5,0.33333334,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.979862
18078,0.0,0.2,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.18348
18079,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.739082
18080,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
18081,0.5,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.10531
18082,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.449875
18083,0.5,0.2,1.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.589348
18084,0.5,0.33333334,0.0,0.2,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.785526
18085,0.5,0.5,0.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.345104
18086,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.739082
18087,0.0,0.2,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-32.9782
18088,0.5,0.33333334,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.979862
18089,0.5,0.2,1.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.589348
18090,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.739082
18091,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
18092,0.5,1.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.022198
18093,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.449875
18094,0.0,0.16666667,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.332817
18095,0.5,1.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-34.514244
18096,0.5,0.33333334,0.0,0.2,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.785526
18097,0.5,0.5,0.0,0.16666667,0.6666666,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.64618
18098,0.0,0.16666667,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-36.04147
18099,0.0,0.2,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-29.385893
18100,0.5,0.2,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.22627
18101,0.5,0.16666667,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-38.08455
18102,0.5,1.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.022198
18103,0.5,0.5,0.0,0.16666667,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.733536
18104,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.406376
18105,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-37.66733
18106,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.841118
18107,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
18108,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
18109,0.5,0.25,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.54288
18110,0.5,0.25,1.0,0.14285715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.496006
18111,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
18112,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
18113,0.5,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.098446
18114,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
18115,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
18116,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-37.26231
18117,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-37.66733
18118,0.5,0.25,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.270916
18119,0.0,0.33333334,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-37.1471
18120,0.0,0.33333334,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-37.68167
18121,0.0,0.2,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-39.52657
18122,0.0,0.2,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-39.52657
18123,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
18124,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.28276
18125,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.581024
18126,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
18127,0.5,0.25,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.49728
18128,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31317
18129,0.5,0.33333334,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.359406
18130,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
18131,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
18132,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-37.27888
18133,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.327072
18134,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.0,-41.18594
18135,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.327072
18136,0.5,0.25,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.270916
18137,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.327072
18138,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
18139,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
18140,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.28276
18141,0.5,0.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.42393
18142,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-39.348698
18143,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
18144,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.472904
18145,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.163
18146,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
18147,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.963066
18148,0.5,0.2,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-38.171734
18149,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.449875
18150,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.449875
18151,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31317
18152,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
18153,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-39.377975
18154,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.229626
18155,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.229626
18156,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-35.775433
18157,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
18158,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.169575
18159,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
18160,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
18161,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.28276
18162,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.146202
18163,0.5,0.5,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.07349
18164,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.250896
18165,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
18166,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.163
18167,0.5,0.2,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.118973
18168,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.963066
18169,0.5,0.2,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-38.111286
18170,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
18171,0.5,0.5,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-37.02141
18172,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.99545
18173,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
18174,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
18175,0.5,0.33333334,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.84054
18176,0.5,0.33333334,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.84054
18177,0.5,0.16666667,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.11635
18178,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
18179,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.169575
18180,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.250896
18181,0.5,0.25,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.916683
18182,0.5,0.2,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.118973
18183,0.5,0.16666667,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.11635
18184,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.65733
18185,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.756958
18186,0.5,0.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.42393
18187,0.5,0.5,0.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.282005
18188,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
18189,0.5,0.16666667,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.956497
18190,0.5,0.16666667,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-38.08455
18191,0.0,0.2,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.199116
18192,0.5,0.2,1.0,0.16666667,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.296173
18193,0.5,0.2,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-39.002865
18194,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.28276
18195,0.5,0.2,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.6158
18196,0.5,0.2,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.131786
18197,0.5,0.25,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.060253
18198,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
18199,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-37.27888
18200,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.327072
18201,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
18202,0.5,0.16666667,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.77948
18203,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.281036
18204,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.993183
18205,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.472904
18206,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-43.116627
18207,0.5,0.25,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.49728
18208,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
18209,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.963066
18210,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.105747
18211,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.65733
18212,0.0,0.33333334,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.082354
18213,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
18214,0.0,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.877209
18215,0.5,0.2,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-38.111286
18216,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-32.803066
18217,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.406376
18218,0.5,0.16666667,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.77948
18219,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.321117
18220,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.739082
18221,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-35.775433
18222,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.449875
18223,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.28276
18224,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.581024
18225,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31473
18226,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31473
18227,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.145916
18228,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
18229,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31317
18230,0.5,0.33333334,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.84054
18231,0.5,0.33333334,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.359406
18232,0.5,0.2,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.9925
